filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
[pia][pop_roc]1376__1.wav,0.261065304,0.01796528,2554.687538,3472.964886,4849.293972,0.048207876,-407.4842529,134.61026,-22.78242493,23.63634872,-13.906744,-3.274042368,-16.66803741,-0.722796857,-9.112711906,-5.805544376,-22.3817749,-8.507105827,-16.58629227,-2.290332794,-7.713840485,2.121370316,-6.07502985,1.562308908,-12.38795567,-6.422749519,piano
[pia][jaz_blu]1314__1.wav,0.395110726,0.026311088,3865.885629,4179.535239,8719.45075,0.071404063,-336.4990234,102.1325836,4.264712811,63.15354919,-22.96500015,24.96374321,-12.59053898,17.13521767,1.426718593,9.396418571,-4.62936306,6.297716618,1.02024591,12.01249981,1.939876556,-0.362425983,-0.257855743,-2.670384645,3.281417847,-3.290095568,piano
[pia][jaz_blu]1492__3.wav,0.355937541,0.032924328,1273.836816,1421.303622,2462.184597,0.037471344,-364.8922424,234.5701752,-44.1480751,1.165115476,28.84492493,-11.25789738,-7.247545242,-6.275266171,-4.765143394,-3.003036261,-6.688941956,-3.520326853,-6.937277317,-3.784765482,0.152523145,-3.588837385,-1.39662528,-4.035921574,-7.06431818,-0.190680549,piano
[pia][pop_roc]1289__2.wav,0.366527826,0.149999663,1724.998241,2319.019042,3534.438345,0.036937817,-170.1648712,182.5764618,-29.82895279,36.77683258,1.584722757,12.73199081,-3.66724658,5.492337704,-1.240299582,-5.025641441,-4.957109451,2.011928797,6.409799099,14.20937252,7.059221268,-0.086755291,-4.28389883,-6.126409531,-7.583855152,-4.979162693,piano
[pia][pop_roc]1289__3.wav,0.358842194,0.170777753,2062.560686,2746.757019,4538.434333,0.045076466,-137.0036469,171.2015533,-25.81051445,47.42464447,-18.79411507,20.8032093,-12.12943459,3.80231905,-3.510824203,-3.885310411,-4.011406898,3.008390188,12.75194931,15.19724464,9.747850418,-0.780138791,-5.158428192,-10.6894207,-3.953258038,-3.300675631,piano
[pia][jaz_blu]1492__2.wav,0.375304788,0.034959521,1339.492485,1512.156241,2653.073533,0.037318638,-362.299469,221.3946075,-39.91794205,6.474143505,30.38601303,-17.59077454,-13.30596161,-9.565024376,-8.91789341,-5.677918911,-7.900904179,-1.822040677,-3.920097828,-4.968986034,-0.828353107,-3.501215458,-0.838379145,-1.436812878,-4.96903038,1.860284686,piano
[pia][jaz_blu]1510__1.wav,0.383899659,0.077794403,2021.77474,3135.712025,4354.445999,0.029291219,-258.6806946,152.0631561,4.381048679,43.12940216,-13.1872015,22.83652115,-0.93660152,13.43955803,-10.00382805,8.841538429,3.728806973,10.19416046,3.437441826,4.031443119,3.787802696,-2.213306904,3.25068903,1.998518705,2.236597061,-1.787922382,piano
051__[pia][dru][jaz_blu]1431__1.wav,0.193395525,0.116649948,1655.519782,2613.869413,2731.308066,0.03305419,-238.4562683,162.3401489,0.521782875,17.4242363,-6.666628361,2.28096199,-1.092063427,-0.77671504,-2.630521059,3.782752037,-4.147949219,4.71540451,-3.940536976,2.677028894,1.2574687,-0.757929742,0.165676042,-5.532914162,-2.519946337,-3.803288221,piano
[pia][cla]1497__1.wav,0.294824302,0.048206508,679.845337,1148.423822,911.8771115,0.019061821,-389.1070557,192.6828918,51.78542709,9.4053545,11.65653133,2.829594612,-2.568578959,-4.127299309,-5.93474865,-5.680047512,-5.58377409,-5.016338348,-4.573301792,-5.004772663,-3.03123641,1.496189475,4.651047707,3.748146057,0.129629418,-3.309129,piano
228__[pia][nod][pop_roc]1437__2.wav,0.231032044,0.0220872,1964.13987,2369.85487,3059.710198,0.056800872,-387.1459351,162.2169037,-41.73612976,-17.19966316,-16.01096344,4.092536449,0.724258482,12.06606293,-15.54584312,-15.50848579,-10.2668972,6.801638126,12.58921719,13.26901436,8.996139526,2.028689384,7.214505196,1.297454834,3.67619276,3.05545187,piano
[pia][cla]1327__2.wav,0.357113332,0.047568355,670.38419,887.5050211,1091.043338,0.020268385,-401.8345947,231.7301483,24.86230659,-6.398149014,13.79191875,4.294215679,-2.928281546,-7.891107559,-8.452724457,-7.307002544,-9.324643135,-7.170804024,-4.984783173,-6.013590813,-6.776949883,-4.941570759,-1.774041057,-2.32699585,-3.342690468,-1.581807852,piano
[pia][jaz_blu]1473__1.wav,0.286956668,0.024719164,1232.248003,1522.570566,2394.259396,0.033321896,-384.6656494,220.1882477,-28.66615486,11.8303175,26.51403809,-14.24844074,-1.072523355,-2.818762302,-4.181334496,3.540557861,-6.913609028,-5.262742519,-0.672232151,-5.854210377,-5.225924492,-2.354774475,-2.131283045,-2.767039537,-0.295314461,6.613685608,piano
[pia][jaz_blu]1480__2.wav,0.335910857,0.035792511,1729.854984,1580.159238,3267.143951,0.056254148,-325.5865784,220.2810974,-75.21101379,22.14710617,22.95043373,-22.40766716,1.477756858,-11.31881332,2.546202898,6.771277905,-6.557292938,9.564779282,0.627755761,-3.936029434,4.328517914,-4.951922417,-0.569984257,1.330868602,-4.164433956,1.304364443,piano
[pia][jaz_blu]1502__1.wav,0.484900922,0.129006088,1677.720924,2749.713654,3487.298089,0.024370702,-210.6237946,178.8234406,-2.805189371,34.7050705,6.92458868,13.42313766,2.326348305,11.22850609,4.533573627,5.625108719,-0.003653272,3.747175932,-2.0163095,-0.669492602,-2.490213871,2.200955629,-2.940669775,2.956835508,-4.25818634,2.903323412,piano
[pia][jaz_blu]1353__1.wav,0.287220031,0.15393956,2098.325114,2899.254623,4584.161212,0.036398634,-193.4209137,146.9880066,-21.55953407,58.36693954,-5.497123241,14.34605885,-5.922895908,1.694569945,3.344281673,0.163857013,1.487265587,3.361647129,7.871988773,3.852437258,10.19719982,2.868443966,-2.854638815,-4.901215076,0.115035951,-2.888864756,piano
212__[pia][nod][cla]1397__3.wav,0.314656496,0.103011154,992.1571372,1170.916885,1836.39147,0.027008174,-262.7508545,244.9136047,-38.4344368,16.01855278,16.95793915,-9.475126266,5.906289101,-11.68303585,-5.649193764,-2.162033558,-11.20793343,-2.445042372,-5.29299593,-11.11911201,-6.499339581,-2.212045431,3.037936926,6.439294815,5.517617702,2.667396069,piano
[pia][pop_roc]1331__1.wav,0.552224874,0.051965073,1329.271189,1597.981448,2518.054529,0.034283377,-293.9056702,223.8393402,-51.73360825,21.08515739,8.620322227,7.853181839,3.237312317,-3.19184041,4.142122746,1.063838124,-0.543622553,-7.309310913,-1.403065562,-2.107827187,2.966733694,3.733101845,0.207414076,-1.754913211,-5.567582607,-2.657851934,piano
178__[pia][nod][cla]1379__1.wav,0.344985813,0.057600111,801.2835641,1068.595511,1406.725084,0.02325086,-349.8403625,225.0798798,12.68200207,-3.416838169,20.89287567,6.101131916,-7.810010433,-4.30480051,-7.018766403,-10.40555859,-7.475911617,-3.387648106,-5.097779751,-5.382926464,-2.148915529,-1.104222417,0.38017714,2.879671574,2.908878088,-0.03393979,piano
004__[pia][nod][cla]1394__1.wav,0.227217898,0.071316294,1029.358237,1108.318616,1836.05891,0.027147683,-335.2666321,213.5205078,-27.4152832,-2.0914433,15.6293478,-9.754248619,-7.528482914,-19.03875732,-20.31027031,-14.57488537,-15.81481171,-4.637331963,4.393817902,0.877617776,0.352292567,5.542819977,3.85019803,-2.735399485,-3.213239193,2.195900202,piano
162__[pia][dru][pop_roc]1436__3.wav,0.5041188,0.063173726,2919.623117,3792.568971,7300.337838,0.045947454,-251.8542786,126.125618,-2.597516298,49.82159805,-15.36412907,36.40286636,-7.713225365,25.20057487,0.334490687,13.60273361,9.818404198,7.238233089,0.159927398,1.014199018,6.4781847,3.0403409,6.510884285,-1.331183314,-3.183389902,-5.620767117,piano
[pia][jaz_blu]1461__1.wav,0.456379026,0.075106464,911.9263006,1817.488895,1379.039538,0.016209429,-320.5770264,193.7647705,22.45294571,23.90120888,9.927472115,17.51070023,9.900952339,3.776589632,1.567018151,-3.784165144,-1.977419376,4.352478504,7.298780918,2.108908892,3.707684755,-1.410316229,-5.69631815,-1.715311408,1.866897225,-1.857319713,piano
[pia][cla]1352__1.wav,0.367808759,0.045650687,713.3895364,850.4811309,1134.774863,0.023986109,-376.6136475,219.8904114,26.04254532,-9.247473717,11.86629868,0.654279053,-10.37798023,-8.365643501,-7.200003147,-9.837449074,-7.415603161,-2.684357166,-4.048382282,-6.188371181,-6.180761337,-5.323523998,-3.547678232,-3.522176504,-4.068804264,-5.906684875,piano
[pia][pop_roc]1335__2.wav,0.427463561,0.178538904,1103.588306,1857.957309,1898.330606,0.022402495,-223.9132843,197.4273376,5.719163418,31.61540413,11.74656677,2.546358347,-4.548453808,7.160804272,1.987108827,9.796992302,8.948421478,2.008573771,-1.221610069,-3.491908789,-3.209144115,2.260398865,8.986744881,5.984145641,2.428418159,-2.001893997,piano
[pia][jaz_blu]1357__2.wav,0.456597239,0.130812913,3514.908072,4608.113275,8625.419658,0.047346314,-165.5218353,123.095871,20.62513542,27.79934502,-13.8697691,27.57694626,-6.147880554,19.36712646,-9.986084938,19.17346573,-3.035558224,9.559468269,-9.666415215,1.941772938,-9.457884789,4.012508869,-5.018170357,3.852478743,-2.685132027,5.622092724,piano
055__[pia][dru][cou_fol]1420__2.wav,0.410227656,0.044870008,2208.643755,2865.771775,4416.135716,0.050443789,-256.4509277,165.8411255,-32.28415298,44.60591507,-9.695540428,23.68791008,-12.3700304,16.46246529,0.11743971,0.81448704,-7.064965248,3.010349035,-0.412593991,-1.318128824,-3.652377129,-2.767016888,-5.036040306,-5.188398361,1.096522212,-0.065530919,piano
[pia][jaz_blu]1484__1.wav,0.321494818,0.032275103,849.2514533,1501.493945,1182.081398,0.022736185,-410.3135071,220.6936798,23.18837166,3.573174,4.833579063,5.817327499,-0.215668321,-14.25182343,-0.691521525,-0.277604401,-4.512791157,1.116014123,-3.533095837,6.339844227,2.270641804,-2.111677408,4.288061142,-1.929263115,1.309897423,0.919595838,piano
[pia][jaz_blu]1506__2.wav,0.402806103,0.083502606,1743.251355,2829.296416,3775.377428,0.01997617,-279.2895813,154.6439056,0.196838856,46.63280106,-4.769966125,16.13186264,-4.347587585,10.3964386,3.367025375,-0.788478076,0.227095053,6.299746037,10.17407608,12.33446503,11.4308672,3.92173624,-2.336156845,-3.732828617,-2.468469143,2.967333078,piano
[pia][jaz_blu]1530__3.wav,0.442396641,0.177518308,2675.690107,3374.483609,6354.040857,0.048677305,-169.745697,132.8546448,-2.665575027,66.19639587,-17.73779678,31.71711731,-6.873901367,13.51405144,0.203620583,2.727219582,7.692102432,-2.304796219,8.981842041,-4.619149208,10.86419201,-1.174408793,7.541380405,-0.079102151,5.284209251,4.5096035,piano
[pia][jaz_blu]1465__2.wav,0.395958811,0.077192664,2529.630441,3306.562333,6165.895534,0.039562093,-225.7054749,140.1322784,-10.02659893,62.01697922,-14.97938538,30.20814514,-6.942379475,5.183983803,-8.016625404,-5.789120197,-5.310453415,-2.158676147,-2.033194304,4.309260368,-0.137820914,-3.072915077,-3.43471694,1.694465756,3.329637051,-4.956805229,piano
[pia][pop_roc]1303__3.wav,0.301329643,0.029863106,752.9855589,1730.403096,905.1427893,0.02159372,-469.6601257,232.7434235,67.23946381,-5.20516634,-13.80954933,6.882677555,6.578928947,-4.128921509,-5.98099184,-4.857105255,-0.624105692,-1.011927128,0.648299456,4.818967819,6.697308064,4.338534832,0.018655784,0.63173157,1.512473226,-1.498681307,piano
[pia][jaz_blu]1518__2.wav,0.555529833,0.046736855,3037.21774,3899.148517,7061.726668,0.049987557,-282.9958191,135.6088257,17.73024559,56.78971863,-14.73633575,32.64271927,-12.24192524,21.91881371,-14.18982029,13.5354538,-2.847248793,5.589561939,-5.341300964,9.164520264,1.745662928,1.154056787,2.903017759,-0.332036912,6.286812305,-1.867836833,piano
[pia][jaz_blu]1469__2.wav,0.298234671,0.056687694,874.2300104,1148.041379,1506.160262,0.029564581,-362.3943787,244.1959229,-1.597310066,-11.98089504,23.75226402,11.69654846,-6.602067471,-9.985164642,3.278350353,-0.001472797,-5.948630333,0.106857769,-0.231771931,5.172289848,4.444428444,-0.07239724,-0.769416869,-6.336105347,-2.791465759,0.018112721,piano
[pia][cla]1297__3.wav,0.455828458,0.041297786,626.1813372,756.4217504,1119.726563,0.018565999,-408.8054504,264.7688904,17.58280182,-15.73075294,21.17520523,2.867633104,-5.121958733,3.105629921,-4.438529491,-11.21743107,-9.424830437,-5.356091976,-3.014997482,-5.519493103,-5.266592979,-1.710380435,-3.50733161,-5.761133194,-4.298573017,-3.670855045,piano
[pia][jaz_blu]1514__2.wav,0.409524679,0.040438671,1752.58345,3120.116713,3441.48807,0.019214527,-374.651001,142.9142456,12.72098255,40.0632019,7.631266594,10.73559761,-0.434087098,11.15342045,-17.65138626,-0.360128999,-10.26882839,-1.709575415,-2.170168638,7.415109158,7.415658474,4.674865723,5.492481709,1.208534956,8.682888985,6.813351154,piano
[pia][jaz_blu]1373__3.wav,0.289886683,0.048190407,957.8344941,1623.492127,1486.123575,0.027924409,-356.5939331,176.4823761,33.61151505,-0.703886867,19.66866302,17.64848709,0.989020884,-8.23238945,-6.085629463,0.103557982,2.575092316,-0.609018803,-2.067384958,1.703846812,1.807749152,-0.363170207,0.496582031,0.579973817,0.36788398,-0.710139573,piano
[pia][jaz_blu]1522__3.wav,0.479359031,0.033949099,1863.039497,3401.065953,3591.222815,0.021235521,-382.6884155,147.5850983,31.75066376,34.56569672,5.573223591,19.44733238,4.673599243,6.666394711,3.371634007,0.555259705,4.185494423,7.088436604,4.240409374,6.722948551,1.125988245,7.143135071,6.438907623,7.569578171,2.520885468,1.425278783,piano
[pia][jaz_blu]1477__2.wav,0.241376057,0.036974289,898.6825332,1466.498289,1336.222551,0.025520708,-393.3526306,203.6695557,30.09981728,-11.32732964,11.31433678,8.880753517,-5.330827236,-6.008808613,0.354477644,-0.538608611,-3.577914953,-4.470985413,-4.406889915,-2.99288559,-3.873633623,-1.079370141,4.327753544,4.245156765,5.436980724,4.968286037,piano
[pia][pop_roc]1344__2.wav,0.457444906,0.116232723,1235.364703,2000.181167,2433.833932,0.025351035,-259.5340271,191.4971008,9.698143959,28.08148193,4.375143051,17.94589233,1.542996764,2.269027948,-0.160010383,2.08520484,-13.25101566,0.307131141,-3.69963336,-4.094833851,1.501161814,-0.595839322,1.34479022,1.139677048,3.342432737,-0.483182818,piano
[pia][jaz_blu]1488__1.wav,0.400726527,0.035857543,893.1403189,1345.07835,1457.939189,0.026046694,-383.8728943,236.7845001,5.616131783,-9.951682091,9.93549633,9.83288002,2.583300114,-11.34958839,-1.913905621,1.115505934,-1.513388157,2.994160175,-1.799509406,5.194708347,-0.62142694,-7.279783726,-3.322694063,-6.906133175,-3.16818285,-3.261688232,piano
[pia][pop_roc]1311__3.wav,0.516955256,0.148396909,2524.206504,3099.581358,5247.45038,0.052743801,-138.0944672,152.2784576,-37.95517731,62.73170471,-7.731141567,29.29697609,-11.70683289,24.18958855,-2.373703241,10.38900375,1.044037461,3.278324604,-0.708427191,-2.7362957,0.72578907,0.299207568,1.857844353,-4.054154873,2.504730225,-0.592589736,piano
[pia][cla]1323__1.wav,0.349808425,0.050643083,1194.853301,2026.734181,1851.43977,0.027977196,-318.8612671,204.3323517,-3.32424283,20.3671608,3.029500723,10.75949383,-14.36240101,4.602424622,-10.08266449,1.699732542,-5.540335655,1.523564458,-1.599612951,-5.028736591,-6.599026203,-3.60782671,-0.663760006,-2.818405628,2.574523687,-2.194122791,piano
[pia][pop_roc]1311__2.wav,0.533367395,0.143502221,2445.637368,2922.662073,5021.310177,0.05785473,-131.3420258,160.104248,-48.50945282,58.34404373,-4.201214314,29.09254265,-6.721047878,22.20764923,-5.002054691,11.44522953,2.85579443,0.245819569,-2.859541178,-1.927139521,1.088147521,2.235105991,3.721842766,-2.986403704,-0.906423151,-4.145637035,piano
[pia][pop_roc]1344__3.wav,0.417061478,0.10722366,1222.833118,2019.175478,2446.388038,0.025113492,-271.1651306,184.3561707,13.74906826,24.8390007,4.359529495,18.12151527,4.341079712,4.782438278,1.271988153,3.690115213,-6.906523228,4.045296192,0.432848722,-0.034887012,1.617016435,-0.495873064,7.224630833,-0.56937927,-6.253011703,-2.497282028,piano
[pia][jaz_blu]1477__3.wav,0.292126983,0.029307127,995.6407862,1513.444483,1576.995355,0.03157992,-413.0093689,225.4556122,5.435260296,-11.57903481,10.83650684,17.58774376,2.593701363,-12.57745647,-1.239099741,6.332074165,-1.488071322,-0.956717789,-8.543667793,4.884007454,1.37079072,-2.826566696,2.530862808,-4.13602972,1.426975608,-0.228671014,piano
[pia][jaz_blu]1522__2.wav,0.474797696,0.036808234,1821.455846,3410.431916,3557.883763,0.016550661,-394.0913391,142.587326,33.80378342,38.66681671,5.238146782,18.57995796,8.084922791,13.08445835,8.466567039,5.266958714,5.202732086,4.505751133,1.096120954,5.478358269,3.564289331,9.65212822,4.765862942,1.324909568,-2.766592264,-2.99037385,piano
[pia][jaz_blu]1373__2.wav,0.231993958,0.047086947,933.3276929,1668.757083,1211.42974,0.026778173,-391.1285095,194.4996796,24.25746155,6.444952488,9.44547081,4.530780315,0.533902764,-9.946581841,0.765008032,7.308224201,4.323188305,8.828392982,6.693255424,12.05348969,6.908641338,-1.368118882,0.402011722,-4.016435146,-3.157269001,-2.325546741,piano
[pia][jaz_blu]1514__3.wav,0.394410253,0.054864854,1818.886582,2992.62307,3655.240446,0.029440154,-345.8312683,152.1463013,19.72793961,30.71701241,11.13214016,-2.662326336,-1.878693461,5.961949825,-7.645707607,4.567268848,1.64709878,3.591101885,1.567146778,0.200926647,-4.806725502,-6.103059769,-0.967462718,3.600906134,10.74543953,6.666586399,piano
[pia][cla]1297__2.wav,0.416615695,0.075377725,724.1462387,858.1285784,1316.518423,0.020526665,-325.3306885,256.8087463,-4.107454777,-9.953899384,25.04779053,1.672639966,0.634491205,2.70292449,-6.977742672,-12.03558636,-12.61044884,-6.691963196,-2.186580896,-3.166661739,-3.549544573,-2.07928133,-0.54989481,-3.132731676,-6.069117546,-4.469340801,piano
[pia][cla]1444__1.wav,0.289736271,0.022607388,850.3835539,1471.834059,1155.642948,0.023520451,-457.1552124,185.8607025,49.41974258,0.167756185,-6.565237999,-6.962678909,0.27411738,-4.395334721,-16.66271973,-16.09572411,-5.739511013,3.172183514,4.7652812,0.59896189,-0.077521838,-1.611375332,-8.631542206,-8.043406487,-1.143111467,0.331846952,piano
[pia][jaz_blu]1469__3.wav,0.268334895,0.061862275,905.7785638,1114.577641,1463.509554,0.034226819,-340.9676514,231.3364563,8.168779373,-24.81982231,17.5961647,10.39448833,-4.388057232,2.842064619,7.17374754,0.839927554,-2.322021008,-2.419648409,-3.397471905,-0.828410506,0.796382248,-0.562026322,-2.067395449,-3.845542431,-2.193068027,-0.626520395,piano
218__[pia][nod][cla]1417__1.wav,0.456187487,0.012805666,840.0024411,2100.004351,940.5603357,0.015717378,-526.8510742,210.2174072,57.70664597,8.368864059,11.49316311,12.45602417,6.569722652,-2.249157429,-4.26204586,-2.624679089,-4.772408962,-7.608399868,-4.675976276,-0.49229154,-1.572470784,-3.259081602,-2.323473215,-2.934872389,-5.744803429,-6.02373457,piano
[pia][jaz_blu]1518__3.wav,0.401355654,0.05747436,2765.974305,3657.147402,6191.918285,0.049348456,-258.0127869,153.1398926,8.477022171,40.13749695,-25.57042313,31.11888504,-11.004776,24.84811974,-19.00535393,6.546267986,-4.183867931,13.15768909,1.011690378,6.912291527,-4.809053898,-2.814770699,2.39978385,-2.257977962,4.969126701,-4.144913197,piano
[pia][pop_roc]1281__1.wav,0.51196444,0.123270229,2188.988533,2850.810482,4777.461201,0.041324807,-170.4470062,167.3529816,-37.24560547,46.96141052,-12.4450655,36.19616318,-4.271214962,12.48929405,0.465309441,2.234743595,2.089493275,1.541349888,6.454294205,1.402988553,1.208204627,-1.555795908,2.218389988,-1.029013157,0.667052031,1.665730953,piano
[pia][pop_roc]1303__2.wav,0.427914649,0.017752253,805.8603907,2028.273118,868.3118666,0.020526665,-493.0999146,222.4639282,72.79431152,11.50297832,-16.73021507,-0.597491622,-2.176150322,-3.365690708,-0.957634985,2.563675642,7.339660168,4.378193855,-0.236290008,-3.758010387,-2.592808723,-0.285657197,-0.884071589,-1.453916907,-3.826586723,-4.654411316,piano
[pia][cla]1364__1.wav,0.228922099,0.046590142,813.8218551,946.837258,1298.144531,0.024240619,-403.8695068,182.2055359,15.77199078,-11.83453369,8.260813713,-3.317307949,-13.54403114,-10.71254921,-11.6009798,-17.20543671,-16.42712212,-9.804498672,-2.802428007,3.023588419,4.595459938,5.19839859,5.810448647,2.369907856,-2.625775814,-5.263301373,piano
